state,name,lon,lat,region
CA,251 Wind,-118.368088,35.075893,SW
CA,251 Wind,-118.368202,35.075695,SW
CA,251 Wind,-118.368385,35.075634,SW
CA,251 Wind,-118.36441,35.077435,SW
CA,251 Wind,-118.352219,35.088993,SW
CA,251 Wind,-118.351089,35.091896,SW
CA,251 Wind,-118.364197,35.077644,SW
CA,251 Wind,-118.363762,35.077908,SW
CA,251 Wind,-118.352165,35.088856,SW
CA,251 Wind,-118.368408,35.075542,SW
CA,251 Wind,-118.368187,35.075794,SW
CA,251 Wind,-118.36869,35.075294,SW
CA,251 Wind,-118.36869,35.075195,SW
CA,251 Wind,-118.352028,35.088959,SW
IA,30 MW Iowa DG Portfolio,-93.51371,42.019119,EM
IA,30 MW Iowa DG Portfolio,-93.367798,42.49794,EM
IA,30 MW Iowa DG Portfolio,-93.515892,42.016373,EM
IA,30 MW Iowa DG Portfolio,-93.632835,41.882477,EM
IA,30 MW Iowa DG Portfolio,-93.700424,41.977608,EM
IA,30 MW Iowa DG Portfolio,-93.523651,42.006813,EM
IA,30 MW Iowa DG Portfolio,-93.430367,42.028233,EM
IA,30 MW Iowa DG Portfolio,-92.672089,41.742046,EM
IA,30 MW Iowa DG Portfolio,-93.623009,41.88147,EM
IA,30 MW Iowa DG Portfolio,-93.518082,42.01363,EM
MA,6th Space Warning Squadron,-70.545303,41.754192,NE
MA,6th Space Warning Squadron,-70.541801,41.752491,NE
MA,AFCEE MMR Turbines,-70.547798,41.75959,NE
MA,AFCEE MMR Turbines,-70.545303,41.757591,NE
IA,AG Land 1,-93.325691,42.20639,EM
IA,AG Land 2,-93.428093,42.146091,EM
IA,AG Land 3,-93.431992,42.145592,EM
IA,AG Land 4,-93.354897,41.904194,EM
IA,AG Land 5,-93.632095,42.335491,EM
IA,AG Land 6,-93.636795,42.335491,EM
OH,AMP-Ohio/Green Mountain Energy Wind Farm,-83.736298,41.382492,EM
OH,AMP-Ohio/Green Mountain Energy Wind Farm,-83.736298,41.384693,EM
IA,Adair,-94.613396,41.467094,EM
IA,Adair,-94.612091,41.478592,EM
IA,Adair,-94.723892,41.463192,EM
IA,Adair,-94.715591,41.441792,EM
IA,Adair,-94.674889,41.423492,EM
IA,Adair,-94.687691,41.445091,EM
IA,Adair,-94.726593,41.442894,EM
IA,Adair,-94.660995,41.421093,EM
IA,Adair,-94.670593,41.423992,EM
IA,Adair,-94.676788,41.452393,EM
IA,Adair,-94.673988,41.494892,EM
IA,Adair,-94.626991,41.481194,EM
IA,Adair,-94.689392,41.470192,EM
IA,Adair,-94.658493,41.433193,EM
IA,Adair,-94.722794,41.443394,EM
IA,Adair,-94.678894,41.443993,EM
IA,Adair,-94.711792,41.441292,EM
IA,Adair,-94.63839,41.439693,EM
IA,Adair,-94.68409,41.443592,EM
IA,Adair,-94.68869,41.499294,EM
IA,Adair,-94.619591,41.451992,EM
IA,Adair,-94.730293,41.442394,EM
IA,Adair,-94.69899,41.457794,EM
IA,Adair,-94.692696,41.434994,EM
IA,Adair,-94.68869,41.486591,EM
IA,Adair,-94.665695,41.470993,EM
IA,Adair,-94.647896,41.465393,EM
IA,Adair,-94.618294,41.441593,EM
IA,Adair,-94.615791,41.452694,EM
IA,Adair,-94.669289,41.452293,EM
IA,Adair,-94.670395,41.434994,EM
IA,Adair,-94.681793,41.471592,EM
IA,Adair,-94.673492,41.463093,EM
IA,Adair,-94.630692,41.439194,EM
IA,Adair,-94.62249,41.466595,EM
IA,Adair,-94.618591,41.466793,EM
IA,Adair,-94.655891,41.457294,EM
IA,Adair,-94.61039,41.441395,EM
IA,Adair,-94.683395,41.484993,EM
IA,Adair,-94.630989,41.481194,EM
IA,Adair,-94.695595,41.445194,EM
IA,Adair,-94.692795,41.499294,EM
IA,Adair,-94.655891,41.421394,EM
IA,Adair,-94.606728,41.441357,EM
IA,Adair,-94.677391,41.463093,EM
IA,Adair,-94.659866,41.457573,EM
IA,Adair,-94.707893,41.470394,EM
IA,Adair,-94.691689,41.445091,EM
IA,Adair,-94.652596,41.455894,EM
IA,Adair,-94.674194,41.434193,EM
IA,Adair,-94.622093,41.441994,EM
IA,Adair,-94.611893,41.452892,EM
IA,Adair,-94.683502,41.433804,EM
IA,Adair,-94.634491,41.439693,EM
IA,Adair,-94.647491,41.443691,EM
IA,Adair,-94.65139,41.421494,EM
IA,Adair,-94.706894,41.440792,EM
IA,Adair,-94.665192,41.452293,EM
IA,Adair,-94.716591,41.469791,EM
IA,Adair,-94.614189,41.441395,EM
IA,Adair,-94.635391,41.449795,EM
IA,Adair,-94.666992,41.482494,EM
IA,Adair,-94.696693,41.499092,EM
IA,Adair,-94.704094,41.471092,EM
IA,Adair,-94.655289,41.466293,EM
IA,Adair,-94.654495,41.432995,EM
IA,Adair,-94.659096,41.466694,EM
IA,Adair,-94.648689,41.455395,EM
IA,Adair,-94.67009,41.495193,EM
IA,Adair,-94.71209,41.468391,EM
IA,Adair,-94.703896,41.499695,EM
IA,Adair,-94.695091,41.457893,EM
IA,Adair,-94.688995,41.435894,EM
IA,Adair,-94.676994,41.473293,EM
IA,Adair,-94.665092,41.423695,EM
IA,Adair,-94.685692,41.471092,EM
IA,Adams,-94.724846,40.906811,EM
IA,Adams,-94.634842,40.919724,EM
IA,Adams,-94.673912,40.955795,EM
IA,Adams,-94.70916,40.929955,EM
IA,Adams,-94.664101,40.952431,EM
IA,Adams,-94.713112,40.929382,EM
IA,Adams,-94.728653,40.905937,EM
IA,Adams,-94.695923,40.901394,EM
IA,Adams,-94.649925,40.917538,EM
IA,Adams,-94.697762,40.927402,EM
IA,Adams,-94.656937,40.936432,EM
IA,Adams,-94.728088,40.916672,EM
IA,Adams,-94.615784,40.906044,EM
IA,Adams,-94.697464,40.908005,EM
IA,Adams,-94.732185,40.917294,EM
IA,Adams,-94.712463,40.923447,EM
IA,Adams,-94.664482,40.9258,EM
IA,Adams,-94.647606,40.912476,EM
IA,Adams,-94.669571,40.902508,EM
IA,Adams,-94.657524,40.913597,EM
IA,Adams,-94.671776,40.91991,EM
IA,Adams,-94.640137,40.903938,EM
IA,Adams,-94.653526,40.913605,EM
IA,Adams,-94.65287,40.903233,EM
IA,Adams,-94.668625,40.956329,EM
IA,Adams,-94.634834,40.90395,EM
IA,Adams,-94.652222,40.935997,EM
IA,Adams,-94.648247,40.903282,EM
IA,Adams,-94.686043,40.907246,EM
IA,Adams,-94.639961,40.918289,EM
IA,Adams,-94.692009,40.902283,EM
IA,Adams,-94.716476,40.913757,EM
IA,Adams,-94.705017,40.916325,EM
IA,Adams,-94.734169,40.903179,EM
IA,Adams,-94.646027,40.917538,EM
IA,Adams,-94.675087,40.938133,EM
IA,Adams,-94.659653,40.925396,EM
IA,Adams,-94.667892,40.919884,EM
IA,Adams,-94.716339,40.92387,EM
IA,Adams,-94.649178,40.947777,EM
IA,Adams,-94.656776,40.95903,EM
IA,Adams,-94.619675,40.905975,EM
IA,Adams,-94.693748,40.927402,EM
IA,Adams,-94.72422,40.91663,EM
IA,Adams,-94.625618,40.912842,EM
IA,Adams,-94.653526,40.960594,EM
IA,Adams,-94.616638,40.913837,EM
IA,Adams,-94.675438,40.933098,EM
IA,Adams,-94.63047,40.912823,EM
IA,Adams,-94.68866,40.930119,EM
IA,Adams,-94.68663,40.934555,EM
IA,Adams,-94.725616,40.925251,EM
IA,Adams,-94.712288,40.912891,EM
IA,Adams,-94.662544,40.91256,EM
IA,Adams,-94.66095,40.906422,EM
IA,Adams,-94.678551,40.951794,EM
IA,Adams,-94.664093,40.931583,EM
IA,Adams,-94.666534,40.912037,EM
IA,Adams,-94.65696,40.905529,EM
IA,Adams,-94.693481,40.912636,EM
IA,Adams,-94.684853,40.925648,EM
IA,Adams,-94.721962,40.927204,EM
IA,Adams,-94.635033,40.914024,EM
IA,Adams,-94.665192,40.902493,EM
MN,"Adams Wind Generations, LLC",-94.727394,44.916992,EM
MN,"Adams Wind Generations, LLC",-94.710396,44.916992,EM
MN,"Adams Wind Generations, LLC",-94.731689,44.916992,EM
MN,"Adams Wind Generations, LLC",-94.732491,44.912594,EM
MN,"Adams Wind Generations, LLC",-94.735695,44.916992,EM
MN,"Adams Wind Generations, LLC",-94.711288,44.911694,EM
MN,"Adams Wind Generations, LLC",-94.715195,44.911694,EM
MN,"Adams Wind Generations, LLC",-94.718994,44.916691,EM
MN,"Adams Wind Generations, LLC",-94.729294,44.912594,EM
MN,"Adams Wind Generations, LLC",-94.72319,44.916992,EM
MN,"Adams Wind Generations, LLC",-94.735695,44.912594,EM
MN,"Adams Wind Generations, LLC",-94.71479,44.916992,EM
MN,Agassiz Beach,-96.435493,47.005192,EM
MN,Agassiz Beach,-96.435493,46.999592,EM
MN,Agassiz Beach,-96.427513,47.005146,EM
IL,Agriwind,-89.614494,41.300793,EM
IL,Agriwind,-89.623596,41.301693,EM
IL,Agriwind,-89.619392,41.302994,EM
IL,Agriwind,-89.618896,41.297791,EM
NE,Ainsworth Wind Project (NPPD),-99.886993,42.461494,Other
NE,Ainsworth Wind Project (NPPD),-99.928093,42.461792,Other
NE,Ainsworth Wind Project (NPPD),-99.915894,42.455593,Other
NE,Ainsworth Wind Project (NPPD),-99.912994,42.475193,Other
NE,Ainsworth Wind Project (NPPD),-99.913094,42.455193,Other
NE,Ainsworth Wind Project (NPPD),-99.948494,42.473392,Other
NE,Ainsworth Wind Project (NPPD),-99.921188,42.457993,Other
NE,Ainsworth Wind Project (NPPD),-99.931892,42.447094,Other
NE,Ainsworth Wind Project (NPPD),-99.877426,42.460644,Other
NE,Ainsworth Wind Project (NPPD),-99.928993,42.445492,Other
NE,Ainsworth Wind Project (NPPD),-99.918793,42.475193,Other
NE,Ainsworth Wind Project (NPPD),-99.897987,42.452393,Other
NE,Ainsworth Wind Project (NPPD),-99.927292,42.458591,Other
NE,Ainsworth Wind Project (NPPD),-99.907089,42.474892,Other
NE,Ainsworth Wind Project (NPPD),-99.91069,42.453094,Other
NE,Ainsworth Wind Project (NPPD),-99.941193,42.469292,Other
NE,Ainsworth Wind Project (NPPD),-99.895393,42.451393,Other
NE,Ainsworth Wind Project (NPPD),-99.892693,42.462791,Other
NE,Ainsworth Wind Project (NPPD),-99.910561,42.475048,Other
NE,Ainsworth Wind Project (NPPD),-99.943687,42.470493,Other
NE,Ainsworth Wind Project (NPPD),-99.900894,42.453094,Other
NE,Ainsworth Wind Project (NPPD),-99.921791,42.474491,Other
NE,Ainsworth Wind Project (NPPD),-99.874878,42.459457,Other
NE,Ainsworth Wind Project (NPPD),-99.946594,42.471394,Other
NE,Ainsworth Wind Project (NPPD),-99.883965,42.461147,Other
NE,Ainsworth Wind Project (NPPD),-99.938988,42.467995,Other
NE,Ainsworth Wind Project (NPPD),-99.934288,42.447792,Other
NE,Ainsworth Wind Project (NPPD),-99.95079,42.474995,Other
NE,Ainsworth Wind Project (NPPD),-99.89006,42.461864,Other
NE,Ainsworth Wind Project (NPPD),-99.915894,42.475891,Other
NE,Ainsworth Wind Project (NPPD),-99.926491,42.444492,Other
NE,Ainsworth Wind Project (NPPD),-99.892891,42.450191,Other
NE,Ainsworth Wind Project (NPPD),-99.895187,42.443192,Other
NE,Ainsworth Wind Project (NPPD),-99.88089,42.461891,Other
NE,Ainsworth Wind Project (NPPD),-99.924194,42.458591,Other
NE,Ainsworth Wind Project (NPPD),-99.918488,42.456692,Other
MA,Air Force (Barnstable),-70.591103,41.657692,NE
WY,Air Force (Laramie),-104.884689,41.178291,NW
IA,Akron-Westfield School District,-96.541191,42.829891,EM
KS,Alexander,-99.502907,38.430729,Other
KS,Alexander,-99.532265,38.426769,Other
KS,Alexander,-99.568794,38.415268,Other
KS,Alexander,-99.527588,38.423698,Other
KS,Alexander,-99.507919,38.42691,Other
KS,Alexander,-99.537079,38.4296,Other
KS,Alexander,-99.541283,38.41523,Other
KS,Alexander,-99.521271,38.420261,Other
KS,Alexander,-99.499413,38.438683,Other
KS,Alexander,-99.546196,38.456131,Other
KS,Alexander,-99.522804,38.450176,Other
KS,Alexander,-99.495369,38.441833,Other
KS,Alexander,-99.563507,38.404118,Other
KS,Alexander,-99.532227,38.453072,Other
KS,Alexander,-99.541664,38.453705,Other
KS,Alexander,-99.545891,38.414215,Other
KS,Alexander,-99.536957,38.45303,Other
KS,Alexander,-99.542793,38.435001,Other
KS,Alexander,-99.55925,38.40461,Other
KS,Alexander,-99.527443,38.450241,Other
KS,Alexander,-99.564278,38.412891,Other
CA,Alite Wind Farm,-118.338486,35.036594,SW
CA,Alite Wind Farm,-118.344086,35.035896,SW
CA,Alite Wind Farm,-118.345291,35.035194,SW
CA,Alite Wind Farm,-118.335289,35.037697,SW
CA,Alite Wind Farm,-118.343689,35.031494,SW
CA,Alite Wind Farm,-118.344887,35.030895,SW
CA,Alite Wind Farm,-118.336891,35.037193,SW
CA,Alite Wind Farm,-118.339989,35.035995,SW
PA,Allegheny Ridge,-78.627296,40.372791,Other
PA,Allegheny Ridge,-78.552498,40.392292,Other
PA,Allegheny Ridge,-78.621201,40.381592,Other
PA,Allegheny Ridge,-78.555099,40.388092,Other
PA,Allegheny Ridge,-78.564247,40.375473,Other
PA,Allegheny Ridge,-78.631393,40.375092,Other
PA,Allegheny Ridge,-78.542099,40.448292,Other
PA,Allegheny Ridge,-78.568001,40.401791,Other
PA,Allegheny Ridge,-78.601295,40.354794,Other
PA,Allegheny Ridge,-78.592796,40.360291,Other
PA,Allegheny Ridge,-78.615799,40.340794,Other
PA,Allegheny Ridge,-78.585693,40.396191,Other
PA,Allegheny Ridge,-78.596001,40.354691,Other
PA,Allegheny Ridge,-78.554695,40.390491,Other
PA,Allegheny Ridge,-78.616394,40.382492,Other
PA,Allegheny Ridge,-78.528206,40.437164,Other
PA,Allegheny Ridge,-78.546394,40.39719,Other
PA,Allegheny Ridge,-78.600395,40.374893,Other
PA,Allegheny Ridge,-78.579498,40.384991,Other
PA,Allegheny Ridge,-78.568001,40.405293,Other
PA,Allegheny Ridge,-78.602898,40.37059,Other
PA,Allegheny Ridge,-78.532898,40.440693,Other
PA,Allegheny Ridge,-78.565201,40.406593,Other
PA,Allegheny Ridge,-78.547195,40.395191,Other
PA,Allegheny Ridge,-78.623199,40.379593,Other
PA,Allegheny Ridge,-78.59288,40.356571,Other
PA,Allegheny Ridge,-78.5812,40.37569,Other
PA,Allegheny Ridge,-78.616096,40.338192,Other
PA,Allegheny Ridge,-78.587395,40.394493,Other
PA,Allegheny Ridge,-78.549095,40.393494,Other
PA,Allegheny Ridge,-78.5709,40.375294,Other
PA,Allegheny Ridge,-78.584198,40.390892,Other
PA,Allegheny Ridge,-78.5728,40.397491,Other
PA,Allegheny Ridge,-78.623299,40.374092,Other
PA,Allegheny Ridge,-78.563995,40.377792,Other
PA,Allegheny Ridge,-78.558197,40.413994,Other
PA,Allegheny Ridge,-78.587296,40.389294,Other
PA,Allegheny Ridge,-78.633591,40.373264,Other
PA,Allegheny Ridge,-78.576195,40.375393,Other
PA,Allegheny Ridge,-78.569794,40.39949,Other
PA,Allegheny Ridge,-78.616798,40.347092,Other
PA,Allegheny Ridge,-78.622795,40.376591,Other
CA,Alta I,-118.389687,35.051296,SW
CA,Alta I,-118.360291,35.035496,SW
CA,Alta I,-118.391991,35.050694,SW
CA,Alta I,-118.370186,35.052494,SW
CA,Alta I,-118.381485,35.043694,SW
CA,Alta I,-118.367287,35.036995,SW
CA,Alta I,-118.382385,35.043095,SW
CA,Alta I,-118.356987,35.022694,SW
CA,Alta I,-118.3797,35.033554,SW
CA,Alta I,-118.373688,35.051094,SW
CA,Alta I,-118.391586,35.020596,SW
CA,Alta I,-118.37619,35.047295,SW
CA,Alta I,-118.372086,35.032795,SW
CA,Alta I,-118.360588,35.045395,SW
CA,Alta I,-118.374687,35.050495,SW
CA,Alta I,-118.388885,35.052197,SW
CA,Alta I,-118.393288,35.050396,SW
CA,Alta I,-118.374191,35.026196,SW
CA,Alta I,-118.388191,35.053097,SW
CA,Alta I,-118.371284,35.051395,SW
CA,Alta I,-118.359085,35.021496,SW
CA,Alta I,-118.380989,35.050797,SW
CA,Alta I,-118.369286,35.035694,SW
CA,Alta I,-118.373291,35.026695,SW
CA,Alta I,-118.39566,35.049759,SW
CA,Alta I,-118.364189,35.028095,SW
CA,Alta I,-118.372185,35.027096,SW
CA,Alta I,-118.378189,35.025795,SW
CA,Alta I,-118.375305,35.038174,SW
CA,Alta I,-118.348686,35.025295,SW
CA,Alta I,-118.369286,35.053295,SW
CA,Alta I,-118.361588,35.044796,SW
CA,Alta I,-118.367584,35.028294,SW
CA,Alta I,-118.36039,35.030296,SW
CA,Alta I,-118.386787,35.027794,SW
CA,Alta I,-118.356491,35.047894,SW
CA,Alta I,-118.367027,35.029114,SW
CA,Alta I,-118.356888,35.032993,SW
CA,Alta I,-118.347191,35.027393,SW
CA,Alta I,-118.358185,35.037193,SW
CA,Alta I,-118.36869,35.027496,SW
CA,Alta I,-118.364891,35.043396,SW
CA,Alta I,-118.362091,35.028996,SW
CA,Alta I,-118.355339,35.033531,SW
CA,Alta I,-118.370987,35.027596,SW
CA,Alta I,-118.358185,35.030697,SW
CA,Alta I,-118.376884,35.026096,SW
CA,Alta I,-118.380486,35.032696,SW
CA,Alta I,-118.39109,35.023296,SW
CA,Alta I,-118.371887,35.034595,SW
CA,Alta I,-118.377388,35.046894,SW
CA,Alta I,-118.390884,35.050995,SW
CA,Alta I,-118.363686,35.043694,SW
CA,Alta I,-118.394485,35.050095,SW
CA,Alta I,-118.361191,35.029594,SW
CA,Alta I,-118.384361,35.027653,SW
CA,Alta I,-118.391586,35.022095,SW
CA,Alta I,-118.375191,35.049294,SW
CA,Alta I,-118.360291,35.020996,SW
CA,Alta I,-118.347389,35.026096,SW
CA,Alta I,-118.353485,35.024895,SW
CA,Alta I,-118.38739,35.026894,SW
CA,Alta I,-118.358986,35.036297,SW
CA,Alta I,-118.351585,35.055496,SW
CA,Alta I,-118.380585,35.044594,SW
CA,Alta I,-118.39399,35.054794,SW
CA,Alta I,-118.366287,35.037796,SW
CA,Alta I,-118.387886,35.025394,SW
CA,Alta I,-118.348488,35.057297,SW
CA,Alta I,-118.37973,35.045631,SW
CA,Alta I,-118.373985,35.038593,SW
CA,Alta I,-118.365189,35.038197,SW
CA,Alta I,-118.362442,35.044006,SW
CA,Alta I,-118.358086,35.022095,SW
CA,Alta I,-118.361389,35.020676,SW
CA,Alta I,-118.354187,35.034195,SW
CA,Alta I,-118.357185,35.038094,SW
CA,Alta I,-118.379791,35.051094,SW
CA,Alta I,-118.381882,35.030018,SW
CA,Alta I,-118.357391,35.047195,SW
CA,Alta I,-118.359589,35.045994,SW
CA,Alta I,-118.357689,35.032295,SW
CA,Alta I,-118.382599,35.050255,SW
CA,Alta I,-118.388985,35.024197,SW
CA,Alta I,-118.362022,35.035137,SW
CA,Alta I,-118.382889,35.028595,SW
CA,Alta I,-118.375389,35.025696,SW
CA,Alta I,-118.368286,35.036194,SW
CA,Alta I,-118.378685,35.046494,SW
CA,Alta I,-118.370285,35.035095,SW
CA,Alta I,-118.349586,35.056793,SW
CA,Alta I,-118.396889,35.049496,SW
CA,Alta I,-118.39209,35.017696,SW
CA,Alta I,-118.355385,35.023594,SW
CA,Alta I,-118.391891,35.019196,SW
CA,Alta I,-118.38121,35.03186,SW
CA,Alta I,-118.375786,35.048294,SW
CA,Alta I,-118.34729,35.057693,SW
CA,Alta I,-118.35849,35.046696,SW
CA,Alta I,-118.387291,35.053795,SW
CA,Alta II,-118.22979,35.027393,SW
CA,Alta II,-118.223289,35.025494,SW
CA,Alta II,-118.225861,35.031601,SW
CA,Alta II,-118.224388,35.017796,SW
CA,Alta II,-118.243675,35.03709,SW
CA,Alta II,-118.224289,35.032394,SW
CA,Alta II,-118.225288,35.036896,SW
CA,Alta II,-118.230873,35.018757,SW
CA,Alta II,-118.246185,35.035496,SW
CA,Alta II,-118.22879,35.028595,SW
CA,Alta II,-118.256889,35.031895,SW
CA,Alta II,-118.223686,35.013393,SW
CA,Alta II,-118.223785,35.012096,SW
CA,Alta II,-118.230988,35.026596,SW
CA,Alta II,-118.228088,35.029594,SW
CA,Alta II,-118.232986,35.033695,SW
CA,Alta II,-118.257988,35.028294,SW
CA,Alta II,-118.226791,35.036095,SW
CA,Alta II,-118.223587,35.014793,SW
CA,Alta II,-118.223885,35.009495,SW
CA,Alta II,-118.223457,35.018707,SW
CA,Alta II,-118.223885,35.008194,SW
CA,Alta II,-118.225487,35.016994,SW
CA,Alta II,-118.222588,35.032894,SW
CA,Alta II,-118.22979,35.034695,SW
CA,Alta II,-118.228287,35.035397,SW
CA,Alta II,-118.234406,35.00824,SW
CA,Alta II,-118.231384,35.034195,SW
CA,Alta II,-118.245087,35.036297,SW
CA,Alta II,-118.235176,35.017097,SW
CA,Alta II,-118.25679,35.033096,SW
CA,Alta II,-118.257484,35.029495,SW
CA,Alta II,-118.226891,35.030396,SW
CA,Alta II,-118.233498,35.010849,SW
CA,Alta II,-118.248291,35.033894,SW
CA,Alta II,-118.256989,35.030594,SW
CA,Alta II,-118.231987,35.017895,SW
CA,Alta II,-118.247185,35.034695,SW
CA,Alta II,-118.236786,35.032696,SW
CA,Alta II,-118.223885,35.010796,SW
CA,Alta II,-118.234787,35.033295,SW
CA,Alta III,-118.279686,35.012295,SW
CA,Alta III,-118.314491,34.998196,SW
CA,Alta III,-118.26329,35.010696,SW
CA,Alta III,-118.316788,34.996593,SW
CA,Alta III,-118.260284,35.016094,SW
CA,Alta III,-118.30719,35.001396,SW
CA,Alta III,-118.264992,35.021595,SW
CA,Alta III,-118.26149,35.013996,SW
CA,Alta III,-118.296791,35.014694,SW
CA,Alta III,-118.26619,35.006695,SW
CA,Alta III,-118.303162,35.006298,SW
CA,Alta III,-118.262192,35.012894,SW
CA,Alta III,-118.300491,35.010895,SW
CA,Alta III,-118.269485,35.004494,SW
CA,Alta III,-118.233887,35.009499,SW
CA,Alta III,-118.297585,35.013695,SW
CA,Alta III,-118.312569,34.999969,SW
CA,Alta III,-118.315689,34.997395,SW
CA,Alta III,-118.278587,35.013096,SW
CA,Alta III,-118.302788,35.008595,SW
CA,Alta III,-118.313591,34.998997,SW
CA,Alta III,-118.303085,35.007496,SW
CA,Alta III,-118.281685,35.010593,SW
CA,Alta III,-118.272591,35.017895,SW
CA,Alta III,-118.263786,35.009594,SW
CA,Alta III,-118.29599,35.015896,SW
CA,Alta III,-118.264992,35.007397,SW
CA,Alta III,-118.304588,35.004196,SW
CA,Alta III,-118.280685,35.011395,SW
CA,Alta III,-118.267387,35.005997,SW
CA,Alta III,-118.268791,35.019794,SW
CA,Alta III,-118.270592,35.003796,SW
CA,Alta III,-118.305389,35.003296,SW
CA,Alta III,-118.262787,35.011795,SW
CA,Alta III,-118.276291,35.014633,SW
CA,Alta III,-118.302284,35.010197,SW
CA,Alta III,-118.271286,35.018494,SW
CA,Alta III,-118.269989,35.019096,SW
CA,Alta III,-118.30629,35.002296,SW
CA,Alta III,-118.30809,35.000496,SW
CA,Alta III,-118.277489,35.013893,SW
CA,Alta III,-118.264091,35.008293,SW
CA,Alta III,-118.268387,35.005196,SW
CA,Alta III,-118.303688,35.005196,SW
CA,Alta III,-118.298592,35.012695,SW
CA,Alta III,-118.299385,35.011696,SW
CA,Alta III,-118.267586,35.020496,SW
CA,Alta III,-118.259888,35.017197,SW
CA,Alta III,-118.29509,35.016796,SW
CA,Alta III,-118.260788,35.014996,SW
CA,Alta IV,-118.264992,34.998493,SW
CA,Alta IV,-118.384789,35.042194,SW
CA,Alta IV,-118.25779,35.025097,SW
CA,Alta IV,-118.254486,35.036995,SW
CA,Alta IV,-118.341988,35.035896,SW
CA,Alta IV,-118.388191,35.046696,SW
CA,Alta IV,-118.388084,35.041393,SW
CA,Alta IV,-118.314186,35.051395,SW
CA,Alta IV,-118.39019,35.045094,SW
CA,Alta IV,-118.333687,35.038197,SW
CA,Alta IV,-118.319885,35.044395,SW
CA,Alta IV,-118.26799,34.997295,SW
CA,Alta IV,-118.355789,35.044094,SW
CA,Alta IV,-118.258286,35.023193,SW
CA,Alta IV,-118.359985,35.040695,SW
CA,Alta IV,-118.259491,35.018394,SW
CA,Alta IV,-118.269386,34.996696,SW
CA,Alta IV,-118.358185,35.042294,SW
CA,Alta IV,-118.27079,34.996395,SW
CA,Alta IV,-118.272186,34.995895,SW
CA,Alta IV,-118.31839,35.044796,SW
CA,Alta IV,-118.317184,35.050995,SW
CA,Alta IV,-118.385788,35.047497,SW
CA,Alta IV,-118.266685,34.997894,SW
CA,Alta IV,-118.259186,35.019596,SW
CA,Alta IV,-118.25869,35.021996,SW
CA,Alta IV,-118.312286,35.047195,SW
CA,Alta IV,-118.357185,35.042995,SW
CA,Alta IV,-118.384987,35.048595,SW
CA,Alta IV,-118.263687,35.022297,SW
CA,Alta IV,-118.361191,35.039993,SW
CA,Alta IV,-118.254791,35.035793,SW
CA,Alta IV,-118.258888,35.020794,SW
CA,Alta IV,-118.321289,35.043797,SW
CA,Alta IV,-118.321587,35.051395,SW
CA,Alta IV,-118.386185,35.041794,SW
CA,Alta IV,-118.359085,35.041496,SW
CA,Alta Mesa,-116.656387,33.939495,SW
CA,Alta Mesa,-116.657288,33.938511,SW
CA,Alta Mesa,-116.664055,33.943611,SW
CA,Alta Mesa,-116.666389,33.946495,SW
CA,Alta Mesa,-116.656288,33.938995,SW
CA,Alta Mesa,-116.665985,33.945694,SW
CA,Alta Mesa,-116.656334,33.939217,SW
CA,Alta Mesa,-116.665085,33.944695,SW
CA,Alta Mesa,-116.658134,33.940773,SW
CA,Alta Mesa,-116.665489,33.945095,SW
CA,Alta Mesa,-116.666496,33.946732,SW
CA,Alta Mesa,-116.665848,33.945194,SW
CA,Alta Mesa,-116.664185,33.943893,SW
CA,Alta Mesa,-116.664841,33.944508,SW
CA,Alta Mesa,-116.664589,33.944313,SW
CA,Alta Mesa,-116.666229,33.946156,SW
CA,Alta Mesa,-116.65699,33.941093,SW
CA,Alta Mesa,-116.65757,33.939262,SW
CA,Alta Mesa,-116.657486,33.938995,SW
CA,Alta Mesa,-116.665192,33.944996,SW
CA,Alta Mesa,-116.666191,33.945896,SW
CA,Alta Mesa,-116.657791,33.939796,SW
CA,Alta Mesa,-116.657013,33.938034,SW
CA,Alta Mesa,-116.657928,33.940273,SW
CA,Alta Mesa,-116.65699,33.937496,SW
CA,Alta Mesa,-116.657013,33.937759,SW
CA,Alta Mesa,-116.656845,33.937267,SW
CA,Alta Mesa,-116.656219,33.935867,SW
CA,Alta Mesa,-116.65744,33.938721,SW
CA,Alta Mesa,-116.656792,33.936996,SW
CA,Alta Mesa,-116.658051,33.940498,SW
CA,Alta Mesa,-116.663887,33.943394,SW
CA,Alta Mesa,-116.656387,33.936195,SW
CA,Alta Mesa,-116.65789,33.940025,SW
CA,Alta Mesa,-116.657135,33.938267,SW
CA,Alta Mesa,-116.656532,33.936443,SW
CA,Alta Mesa,-116.666039,33.945423,SW
CA,Alta Mesa,-116.657784,33.939632,SW
CA,Alta Mesa,-116.664391,33.944096,SW
CA,Alta Mesa,-116.656387,33.939796,SW
CA,Alta Mesa,-116.656342,33.938709,SW
CA,Alta Mesa,-116.6567,33.936729,SW
CA,Alta Mesa 1 and 2,-116.666656,33.943127,SW
CA,Alta Mesa 1 and 2,-116.65799,33.940395,SW
CA,Alta Mesa 1 and 2,-116.665245,33.944782,SW
CA,Alta Mesa 1 and 2,-116.661087,33.940449,SW
CA,Alta Mesa 1 and 2,-116.664742,33.944382,SW
CA,Alta Mesa 1 and 2,-116.663689,33.942795,SW
CA,Alta Mesa 1 and 2,-116.66098,33.940205,SW
CA,Alta Mesa 1 and 2,-116.659859,33.941231,SW
