name,lon,lat,region
naip_6842_PA_WND_i0j0,-79.0177797,39.984175,NE
naip_6842_PA_WND_i0j1,-79.0177797,39.984175,NE
naip_6842_PA_WND_i1j0,-79.0177797,39.984175,NE
naip_6842_PA_WND_i1j1,-79.0177797,39.984175,NE
naip_6861_PA_WND_i0j0,-78.6856366,40.3245646,NE
naip_6861_PA_WND_i0j1,-78.6856366,40.3245646,NE
naip_6861_PA_WND_i1j0,-78.6856366,40.3245646,NE
naip_6861_PA_WND_i1j1,-78.6856366,40.3245646,NE
naip_6882_PA_WND_i0j0,-77.034605,41.537308200000005,NE
naip_6882_PA_WND_i0j1,-77.034605,41.537308200000005,NE
naip_6882_PA_WND_i1j0,-77.034605,41.537308200000005,NE
naip_6882_PA_WND_i1j1,-77.034605,41.537308200000005,NE
naip_6945_PA_WND_i0j0,-76.4605635,39.964169500000004,NE
naip_6945_PA_WND_i0j1,-76.4605635,39.964169500000004,NE
naip_6945_PA_WND_i1j0,-76.4605635,39.964169500000004,NE
naip_6945_PA_WND_i1j1,-76.4605635,39.964169500000004,NE
naip_6980_PA_WND_i0j0,-78.82030309999999,40.0361066,NE
naip_6980_PA_WND_i0j1,-78.82030309999999,40.0361066,NE
naip_6980_PA_WND_i1j0,-78.82030309999999,40.0361066,NE
naip_6980_PA_WND_i1j1,-78.82030309999999,40.0361066,NE
naip_6999_PA_WND_i0j0,-75.4592025,41.558301799999995,NE
naip_6999_PA_WND_i0j1,-75.4592025,41.558301799999995,NE
naip_6999_PA_WND_i1j0,-75.4592025,41.558301799999995,NE
naip_6999_PA_WND_i1j1,-75.4592025,41.558301799999995,NE
naip_8010_VT_WND_i0j0,-72.43028100000001,44.7533398,NE
naip_8010_VT_WND_i0j1,-72.43028100000001,44.7533398,NE
naip_8010_VT_WND_i1j0,-72.43028100000001,44.7533398,NE
naip_8010_VT_WND_i1j1,-72.43028100000001,44.7533398,NE
naip_8032_VT_WND_i0j0,-72.9678059,42.8675065,NE
naip_8032_VT_WND_i0j1,-72.9678059,42.8675065,NE
naip_8032_VT_WND_i1j0,-72.9678059,42.8675065,NE
naip_8032_VT_WND_i1j1,-72.9678059,42.8675065,NE
naip_8033_VT_WND_i0j0,-72.10630359999999,44.6809805,NE
naip_8033_VT_WND_i0j1,-72.10630359999999,44.6809805,NE
naip_8033_VT_WND_i1j0,-72.10630359999999,44.6809805,NE
naip_8033_VT_WND_i1j1,-72.10630359999999,44.6809805,NE
6th Space Warning Squadron,-70.545303,41.754192,NE
AFCEE MMR Turbines,-70.547798,41.75959,NE
Air Force (Barnstable),-70.591103,41.657692,NE
Allegheny Ridge,-78.615799,40.340794,NE
Applied Materials,-70.649399,42.628193,NE
Armenia Mountain,-76.924995,41.76099,NE
Bear Creek,-75.750443,41.236687,NE
Berkshire East Ski Area,-72.866798,42.616291,NE
Berkshire Wind,-73.273895,42.592392,NE
Berkshire Wind Power Project Phase II,-73.271652,42.599884,NE
Bingham Wind,-69.726563,45.098064,NE
Block Island,-71.529114,41.110191,NE
Bull Hill,-68.1539,44.697491,NE
Camelot Wind Project,-70.644302,41.925491,NE
Canton Mountain,-70.300888,44.520935,NE
Cape Cod Regional Transit Authority,-70.144402,41.69009000000001,NE
Casselman,-79.143394,39.861893,NE
Charlestown Wind Turbine,-71.070999,42.391491,NE
Chestnut Flats,-78.489098,40.514591,NE
City of Medford,-71.099098,42.408993,NE
Crisfield Waste Water Treatment Plant,-75.85838299999998,37.982826,NE
Criterion,-79.290199,39.404793,NE
Deerfield Wind,-72.97221400000002,42.85096,NE
"Department of Correction, NCCI Gardner",-71.938202,42.581692,NE
Dynapower,-73.155098,44.442989,NE
Dynapower 1,-73.151596,44.44249,NE
Equity Industrial Partners,-70.6558,42.625191,NE
Fair Wind,-79.383255,39.329781,NE
Fairhaven Wind,-70.8722,41.637192,NE
Falmouth II,-70.621498,41.609291,NE
Falmouth Notus,-70.608902,41.60849,NE
Falmouth Wastewater,-70.620796,41.605892,NE
Fenner Wind Power Project,-75.762001,42.98069,NE
Fenner Wind Power Project - Repower,-75.767876,42.975517,NE
Field's Point Wastewater Treatment Facilit,-71.389801,41.792789,NE
Forbes Park,-71.01329799999998,42.39959,NE
Forward,-78.869293,40.097092,NE
Fourmile Ridge,-79.014236,39.6329,NE
Fox Islands,-68.866997,44.094791,NE
Future Generation Wind,-70.616127,41.777271,NE
GSA,-70.396263,45.80381,NE
Georgia Mountain,-73.069618,44.660709,NE
Green Mountain Power,-72.962898,42.862591,NE
Half Hollow Nursery,-72.570854,40.969059,NE
Hancock,-68.121826,44.769859,NE
Harbec Plastics,-77.36174,43.226089,NE
Hardscrabble,-74.895996,43.122391,NE
Heritage Flight,-73.145996,44.463093,NE
High Sheldon,-78.407494,42.74649,NE
Highland North,-78.676598,40.319992,NE
Highland Wind Project,-78.690201,40.28289,NE
Hodges Badge,-71.254944,41.566422,NE
Holy Name Catholic High School,-71.783897,42.240891,NE
Hoosac,-73.022797,42.713291,NE
Howard,-77.53743,42.293144,NE
Hull I,-70.922195,42.30439000000001,NE
Hull Wind Phase II,-70.85659799999998,42.261192,NE
Hyannis Country Garden,-70.310799,41.651291,NE
Ipswich,-70.841103,42.716091,NE
Ipswich II,-70.846397,42.717293,NE
Jericho Rise,-74.118935,44.865524,NE
Jiminy Peak Ski Resort,-73.292801,42.543793,NE
Kibby Mountain II,-70.589996,45.32078900000001,NE
"Kibby Mountain, phase I",-70.536598,45.402889,NE
Kingston,-70.715897,41.97879,NE
LWSC Wind Turbine,-70.956688,42.45269,NE
Laurel Hill,-77.033096,41.531693,NE
Locust Ridge,-76.30390200000002,40.813492,NE
Locust Ridge II,-76.14859799999998,40.850792,NE
Lookout,-78.937798,39.857693,NE
MWRA Deer Island,-70.957298,42.347092,NE
Madison Windpower,-75.457497,42.894192,NE
Maple Ridge,-75.549095,43.758392,NE
Maple Ridge (Lowville),-75.588699,43.809891,NE
Marble River,-73.921295,44.944092,NE
Mars Hill,-67.808899,46.548691,NE
Marsh Hill,-77.495827,42.172871,NE
Massachusetts Maritime Academy,-70.623802,41.74139,NE
Mehoopany,-76.060295,41.516491,NE
Meyersdale,-79.010696,39.778793,NE
Mill Run Wind,-79.385574,39.929733,NE
Mill Run Windpower LLC,-79.3918,39.918194,NE
Mount Wachusett Wind Farm,-71.983597,42.590691,NE
Munnsville,-75.535797,42.928192,NE
Nantucket High School,-70.097771,41.272144,NE
Nature's Classroom Wind Turbine,-72.003899,42.110889,NE
New York State Thruway Authority,-79.74047900000002,42.26545,NE
No Fossil Fuel - Kingston,-70.730202,41.970592,NE
Noble Altona,-73.641396,44.804592,NE
Noble Bliss,-78.230293,42.566593,NE
Noble Chateaugay,-74.057999,44.911892,NE
Noble Clinton,-73.983696,44.917591,NE
Noble Wethersfield,-78.244095,42.664391,NE
North Allegheny,-78.62861600000002,40.376549,NE
North Kingstown Green,-71.4869,41.581593,NE
Oakfield Wind,-68.093292,46.05587,NE
Orangeville Wind,-78.272095,42.726292,NE
Otis Wind Energy Project,-73.025764,42.225765,NE
Patriot,-69.334999,44.49638,NE
Patton Wind Farm,-78.703499,40.639191,NE
Philips Lightolier,-71.116997,41.74609,NE
Pisgah Mountain,-68.527878,44.778004,NE
Portsmouth Abbey School,-71.2687,41.599091,NE
Presque Isle,-68.02020300000001,46.667389,NE
Princeton Municipal Light and Water Plant,-71.899597,42.47699,NE
Record Hill,-70.63299599999998,44.679489,NE
Ringer Hill,-79.18465400000002,39.755249,NE
Rollins,-68.3666,45.40419,NE
Saddleback Ridge,-70.369438,44.610981,NE
Sandy Ridge,-78.24799300000002,40.753391,NE
Sandywoods,-71.1539,41.620491,NE
Scituate Wind,-70.7285,42.175091,NE
Seneca Nation,-79.102692,42.580894,NE
Somerset,-79.012596,39.979893,NE
South Chestnut,-79.71820100000002,39.762691,NE
Spruce Mountain,-70.560097,44.415691,NE
Steel Winds,-78.86799599999998,42.818592,NE
Steel Winds II,-78.86179399999997,42.806393,NE
Stetson,-67.986603,45.489792,NE
Stetson Wind expansion,-67.959503,45.584991,NE
Stony Creek,-78.802994,40.040592,NE
Talbot County DPW,-76.032524,38.818398,NE
Templeton Wind Turbine,-72.077698,42.589092,NE
Town of Richland,-76.03699499999998,43.565189,NE
Turkey Hill Frey Farm,-76.454895,39.959492,NE
Twin Ridges,-78.856026,39.773888,NE
University of Delaware,-75.164902,38.78289,NE
University of Massachussetts Dartmouth,-71.010597,41.62669,NE
WED Coventry 1,-71.707817,41.675499,NE
WED Coventry 2,-71.703789,41.667122,NE
WED Coventry 3,-71.721161,41.695499,NE
WED Coventry 4,-71.729477,41.68652700000001,NE
WED Coventry 5,-71.699883,41.659916,NE
WED Coventry 6,-71.702179,41.672016,NE
WED Portsmouth 1,-71.25131999999998,41.614353,NE
Waymart Wind Farm,-75.435799,41.606792,NE
Wethersfield,-78.245193,42.685593,NE
Wind Colebrook South,-73.145027,41.964752,NE
Zotos,-76.968399,42.887093,NE
unknown Allegany County,-78.307854,42.51987800000001,NE
unknown Aroostook County,-67.80722800000001,46.557861,NE
unknown Greene County,-74.043701,42.353592,NE
unknown Oneida County,-75.448891,42.974724,NE
unknown Wyoming County,-78.187935,42.740818,NE
naip_2739_ID_WND_i0j0,-113.9316117,42.4953435,NW
naip_2739_ID_WND_i0j1,-113.9316117,42.4953435,NW
naip_2739_ID_WND_i1j0,-113.9316117,42.4953435,NW
naip_2739_ID_WND_i1j1,-113.9316117,42.4953435,NW
naip_2744_ID_WND_i0j0,-115.053895,42.8169494,NW
naip_2744_ID_WND_i0j1,-115.053895,42.8169494,NW
naip_2744_ID_WND_i1j0,-115.053895,42.8169494,NW
naip_2744_ID_WND_i1j1,-115.053895,42.8169494,NW
naip_2749_ID_WND_i0j0,-115.0222024,42.879400200000006,NW
naip_2749_ID_WND_i0j1,-115.0222024,42.879400200000006,NW
naip_2749_ID_WND_i1j0,-115.0222024,42.879400200000006,NW
naip_2749_ID_WND_i1j1,-115.0222024,42.879400200000006,NW
naip_2750_ID_WND_i0j0,-115.0419024,42.849405499999996,NW
naip_2750_ID_WND_i0j1,-115.0419024,42.849405499999996,NW
naip_2750_ID_WND_i1j0,-115.0419024,42.849405499999996,NW
naip_2750_ID_WND_i1j1,-115.0419024,42.849405499999996,NW
naip_2762_ID_WND_i0j0,-115.45703190000002,43.061623499999996,NW
naip_2762_ID_WND_i0j1,-115.45703190000002,43.061623499999996,NW
naip_2762_ID_WND_i1j0,-115.45703190000002,43.061623499999996,NW
naip_2762_ID_WND_i1j1,-115.45703190000002,43.061623499999996,NW
naip_2775_ID_WND_i0j0,-114.95445149999999,42.863059899999996,NW
naip_2775_ID_WND_i0j1,-114.95445149999999,42.863059899999996,NW
naip_2775_ID_WND_i1j0,-114.95445149999999,42.863059899999996,NW
naip_2775_ID_WND_i1j1,-114.95445149999999,42.863059899999996,NW
naip_2779_ID_WND_i0j0,-111.8413848,43.47206370000001,NW
naip_2779_ID_WND_i0j1,-111.8413848,43.47206370000001,NW
naip_2779_ID_WND_i1j0,-111.8413848,43.47206370000001,NW
naip_2779_ID_WND_i1j1,-111.8413848,43.47206370000001,NW
naip_2781_ID_WND_i0j0,-115.46829679999999,43.011138200000005,NW
naip_2781_ID_WND_i0j1,-115.46829679999999,43.011138200000005,NW
naip_2781_ID_WND_i1j0,-115.46829679999999,43.011138200000005,NW
naip_2781_ID_WND_i1j1,-115.46829679999999,43.011138200000005,NW
naip_2784_ID_WND_i0j0,-115.0416689,42.8850057,NW
naip_2784_ID_WND_i0j1,-115.0416689,42.8850057,NW
naip_2784_ID_WND_i1j0,-115.0416689,42.8850057,NW
naip_2784_ID_WND_i1j1,-115.0416689,42.8850057,NW
naip_2785_ID_WND_i0j0,-111.73139499999999,43.391395,NW
naip_2785_ID_WND_i0j1,-111.73139499999999,43.391395,NW
naip_2785_ID_WND_i1j0,-111.73139499999999,43.391395,NW
naip_2785_ID_WND_i1j1,-111.73139499999999,43.391395,NW
naip_2787_ID_WND_i0j0,-115.4706054,43.032203700000004,NW
naip_2787_ID_WND_i0j1,-115.4706054,43.032203700000004,NW
naip_2787_ID_WND_i1j0,-115.4706054,43.032203700000004,NW
naip_2787_ID_WND_i1j1,-115.4706054,43.032203700000004,NW
naip_2810_ID_WND_i0j0,-111.80892859999999,43.5294302,NW
naip_2810_ID_WND_i0j1,-111.80892859999999,43.5294302,NW
naip_2810_ID_WND_i1j0,-111.80892859999999,43.5294302,NW
naip_2810_ID_WND_i1j1,-111.80892859999999,43.5294302,NW
naip_2812_ID_WND_i0j0,-114.02230559999998,42.465636200000006,NW
naip_2812_ID_WND_i0j1,-114.02230559999998,42.465636200000006,NW
naip_2812_ID_WND_i1j0,-114.02230559999998,42.465636200000006,NW
naip_2812_ID_WND_i1j1,-114.02230559999998,42.465636200000006,NW
naip_2840_ID_WND_i0j0,-115.44473400000001,43.042148,NW
naip_2840_ID_WND_i0j1,-115.44473400000001,43.042148,NW
naip_2840_ID_WND_i1j0,-115.44473400000001,43.042148,NW
naip_2840_ID_WND_i1j1,-115.44473400000001,43.042148,NW
naip_2843_ID_WND_i0j0,-114.994175,42.686945200000004,NW
naip_2843_ID_WND_i0j1,-114.994175,42.686945200000004,NW
naip_2843_ID_WND_i1j0,-114.994175,42.686945200000004,NW
naip_2843_ID_WND_i1j1,-114.994175,42.686945200000004,NW
naip_2853_ID_WND_i0j0,-114.97278610000001,42.875285999999996,NW
naip_2853_ID_WND_i0j1,-114.97278610000001,42.875285999999996,NW
naip_2853_ID_WND_i1j0,-114.97278610000001,42.875285999999996,NW
naip_2853_ID_WND_i1j1,-114.97278610000001,42.875285999999996,NW
naip_2854_ID_WND_i0j0,-114.9743491,42.8418596,NW
naip_2854_ID_WND_i0j1,-114.9743491,42.8418596,NW
naip_2854_ID_WND_i1j0,-114.9743491,42.8418596,NW
naip_2854_ID_WND_i1j1,-114.9743491,42.8418596,NW
naip_2855_ID_WND_i0j0,-115.02140290000001,42.897501299999995,NW
naip_2855_ID_WND_i0j1,-115.02140290000001,42.897501299999995,NW
naip_2855_ID_WND_i1j0,-115.02140290000001,42.897501299999995,NW
naip_2855_ID_WND_i1j1,-115.02140290000001,42.897501299999995,NW
naip_2857_ID_WND_i0j0,-115.4875926,43.0387883,NW
naip_2857_ID_WND_i0j1,-115.4875926,43.0387883,NW
naip_2857_ID_WND_i1j0,-115.4875926,43.0387883,NW
naip_2857_ID_WND_i1j1,-115.4875926,43.0387883,NW
naip_2863_ID_WND_i0j0,-111.8344048,43.4245069,NW
naip_2863_ID_WND_i0j1,-111.8344048,43.4245069,NW
naip_2863_ID_WND_i1j0,-111.8344048,43.4245069,NW
naip_2863_ID_WND_i1j1,-111.8344048,43.4245069,NW
naip_4721_MT_WND_i0j0,-104.18860090000001,46.28030510000001,NW
naip_4721_MT_WND_i0j1,-104.18860090000001,46.28030510000001,NW
naip_4721_MT_WND_i1j0,-104.18860090000001,46.28030510000001,NW
naip_4721_MT_WND_i1j1,-104.18860090000001,46.28030510000001,NW
naip_4726_MT_WND_i0j0,-110.3427793,46.4169479,NW
naip_4726_MT_WND_i0j1,-110.3427793,46.4169479,NW
naip_4726_MT_WND_i1j0,-110.3427793,46.4169479,NW
naip_4726_MT_WND_i1j1,-110.3427793,46.4169479,NW
naip_4735_MT_WND_i0j0,-109.7327783,46.5130586,NW
naip_4735_MT_WND_i0j1,-109.7327783,46.5130586,NW
naip_4735_MT_WND_i1j0,-109.7327783,46.5130586,NW
naip_4735_MT_WND_i1j1,-109.7327783,46.5130586,NW
naip_4736_MT_WND_i0j0,-109.75810179999999,46.577503799999995,NW
naip_4736_MT_WND_i0j1,-109.75810179999999,46.577503799999995,NW
naip_4736_MT_WND_i1j0,-109.75810179999999,46.577503799999995,NW
naip_4736_MT_WND_i1j1,-109.75810179999999,46.577503799999995,NW
naip_4745_MT_WND_i0j0,-108.6683914,45.119394299999996,NW
naip_4745_MT_WND_i0j1,-108.6683914,45.119394299999996,NW
naip_4745_MT_WND_i1j0,-108.6683914,45.119394299999996,NW
naip_4745_MT_WND_i1j1,-108.6683914,45.119394299999996,NW
naip_4749_MT_WND_i0j0,-112.11470619999999,48.5150081,NW
naip_4749_MT_WND_i0j1,-112.11470619999999,48.5150081,NW
naip_4749_MT_WND_i1j0,-112.11470619999999,48.5150081,NW
naip_4749_MT_WND_i1j1,-112.11470619999999,48.5150081,NW
naip_4751_MT_WND_i0j0,-112.1083371,48.8252862,NW
naip_4751_MT_WND_i0j1,-112.1083371,48.8252862,NW
naip_4751_MT_WND_i1j0,-112.1083371,48.8252862,NW
naip_4751_MT_WND_i1j1,-112.1083371,48.8252862,NW
naip_4761_MT_WND_i0j0,-110.644173,47.3383409,NW
naip_4761_MT_WND_i0j1,-110.644173,47.3383409,NW
naip_4761_MT_WND_i1j0,-110.644173,47.3383409,NW
naip_4761_MT_WND_i1j1,-110.644173,47.3383409,NW
naip_6615_OR_WND_i0j0,-119.4697075,45.6600005,NW
naip_6615_OR_WND_i0j1,-119.4697075,45.6600005,NW
naip_6615_OR_WND_i1j0,-119.4697075,45.6600005,NW
naip_6615_OR_WND_i1j1,-119.4697075,45.6600005,NW
naip_6616_OR_WND_i0j0,-120.6084209,45.6587518,NW
naip_6616_OR_WND_i0j1,-120.6084209,45.6587518,NW
naip_6616_OR_WND_i1j0,-120.6084209,45.6587518,NW
naip_6616_OR_WND_i1j1,-120.6084209,45.6587518,NW
naip_6633_OR_WND_i0j0,-118.596006,45.9480003,NW
naip_6633_OR_WND_i0j1,-118.596006,45.9480003,NW
naip_6633_OR_WND_i1j0,-118.596006,45.9480003,NW
naip_6633_OR_WND_i1j1,-118.596006,45.9480003,NW
naip_6650_OR_WND_i0j0,-118.596006,45.9480003,NW
naip_6650_OR_WND_i0j1,-118.596006,45.9480003,NW
naip_6650_OR_WND_i1j0,-118.596006,45.9480003,NW
naip_6650_OR_WND_i1j1,-118.596006,45.9480003,NW
naip_6659_OR_WND_i0j0,-118.8212496,46.017790399999996,NW
naip_6659_OR_WND_i0j1,-118.8212496,46.017790399999996,NW
naip_6659_OR_WND_i1j0,-118.8212496,46.017790399999996,NW
naip_6659_OR_WND_i1j1,-118.8212496,46.017790399999996,NW
naip_6666_OR_WND_i0j0,-120.5794053,45.5250016,NW
naip_6666_OR_WND_i0j1,-120.5794053,45.5250016,NW
naip_6666_OR_WND_i1j0,-120.5794053,45.5250016,NW
naip_6666_OR_WND_i1j1,-120.5794053,45.5250016,NW
naip_6682_OR_WND_i0j0,-120.59800039999999,45.576008,NW
naip_6682_OR_WND_i0j1,-120.59800039999999,45.576008,NW
naip_6682_OR_WND_i1j0,-120.59800039999999,45.576008,NW
naip_6682_OR_WND_i1j1,-120.59800039999999,45.576008,NW
naip_6691_OR_WND_i0j0,-117.27694679999999,44.4019458,NW
naip_6691_OR_WND_i0j1,-117.27694679999999,44.4019458,NW
naip_6691_OR_WND_i1j0,-117.27694679999999,44.4019458,NW
naip_6691_OR_WND_i1j1,-117.27694679999999,44.4019458,NW
naip_6712_OR_WND_i0j0,-119.4919048,45.659201,NW
naip_6712_OR_WND_i0j1,-119.4919048,45.659201,NW
naip_6712_OR_WND_i1j0,-119.4919048,45.659201,NW
naip_6712_OR_WND_i1j1,-119.4919048,45.659201,NW
naip_6714_OR_WND_i0j0,-120.6219136,45.618067100000005,NW
naip_6714_OR_WND_i0j1,-120.6219136,45.618067100000005,NW
naip_6714_OR_WND_i1j0,-120.6219136,45.618067100000005,NW
naip_6714_OR_WND_i1j1,-120.6219136,45.618067100000005,NW
naip_6715_OR_WND_i0j0,-120.13000509999999,45.716908700000005,NW
naip_6715_OR_WND_i0j1,-120.13000509999999,45.716908700000005,NW
naip_6715_OR_WND_i1j0,-120.13000509999999,45.716908700000005,NW
naip_6715_OR_WND_i1j1,-120.13000509999999,45.716908700000005,NW
naip_6751_OR_WND_i0j0,-119.9425088,45.6808054,NW
naip_6751_OR_WND_i0j1,-119.9425088,45.6808054,NW
naip_6751_OR_WND_i1j0,-119.9425088,45.6808054,NW
naip_6751_OR_WND_i1j1,-119.9425088,45.6808054,NW
naip_6757_OR_WND_i0j0,-118.6649966,45.9411642,NW
naip_6757_OR_WND_i0j1,-118.6649966,45.9411642,NW
naip_6757_OR_WND_i1j0,-118.6649966,45.9411642,NW
naip_6757_OR_WND_i1j1,-118.6649966,45.9411642,NW
